id,type,src,dst,app,latency,message,ctime,size,buffer
127,LINK,6,0,0,2.0000005,M.USER.APP.0,7.000006000000001,1,180
136,LINK,13,3,0,2.0000005,M.USER.APP.0,7.000006000000001,1,181
141,LINK,24,0,0,1.000001,M.USER.APP.0,7.000006000000001,1,182
13,LINK,89,0,0,2.000001,M0_1,7.000503,1,183
13,LINK,89,0,0,2.000001,M0_2,7.000503,1,184
13,LINK,89,0,0,2.000001,M0_3,7.000503,1,185
13,LINK,89,0,0,2.000001,M0_4,7.000503,1,186
176,LINK,97,3,0,1.000001,M.USER.APP.0,8,1,187
177,LINK,33,6,0,1.000001,M.USER.APP.0,8,1,188
178,LINK,63,24,0,1.000001,M.USER.APP.0,8,1,189
179,LINK,78,9,0,2.0000005,M.USER.APP.0,8,1,190
180,LINK,70,4,0,2.0000005,M.USER.APP.0,8,1,191
181,LINK,63,24,0,1.000001,M.USER.APP.0,8,1,192
182,LINK,52,24,0,2.000001,M.USER.APP.0,8,1,193
183,LINK,2,3,0,2.000001,M.USER.APP.0,8,1,194
184,LINK,64,0,0,2.000001,M.USER.APP.0,8,1,195
185,LINK,42,24,0,2.000001,M.USER.APP.0,8,1,196
186,LINK,95,13,0,1.000001,M.USER.APP.0,8,1,197
187,LINK,74,19,0,1.000001,M.USER.APP.0,8,1,198
188,LINK,66,4,0,1.0000005,M.USER.APP.0,8,1,199
189,LINK,44,26,0,1.0000005,M.USER.APP.0,8,1,200
190,LINK,59,13,0,1.0000005,M.USER.APP.0,8,1,201
191,LINK,68,24,0,1.000001,M.USER.APP.0,8,1,202
192,LINK,45,4,0,1.0000005,M.USER.APP.0,8,1,203
193,LINK,62,35,0,2.000001,M.USER.APP.0,8,1,204
194,LINK,62,35,0,2.000001,M.USER.APP.0,8,1,205
195,LINK,97,3,0,1.000001,M.USER.APP.0,8,1,206
196,LINK,59,13,0,1.0000005,M.USER.APP.0,8,1,207
197,LINK,74,19,0,1.000001,M.USER.APP.0,8,1,208
198,LINK,74,19,0,1.000001,M.USER.APP.0,8,1,209
199,LINK,99,5,0,2.000001,M.USER.APP.0,8,1,210
200,LINK,52,24,0,2.000001,M.USER.APP.0,8,1,211
21,LINK,3,89,0,2.000001,M.USER.APP.0,8.000001999999999,1,211
54,LINK,0,89,0,2.000001,M.USER.APP.0,8.000002,1,211
27,LINK,0,89,0,2.000001,M.USER.APP.0,8.0000025,1,211
90,LINK,13,3,0,2.0000005,M.USER.APP.0,8.000003500000002,1,206
63,LINK,0,89,0,2.000001,M.USER.APP.0,8.000003500000002,1,207
163,LINK,4,0,0,1.0000005,M.USER.APP.0,8.000003500000002,1,208
164,LINK,26,3,0,1.0000005,M.USER.APP.0,8.000003500000002,1,209
167,LINK,4,0,0,1.0000005,M.USER.APP.0,8.000003500000002,1,210
139,LINK,3,89,0,2.000001,M.USER.APP.0,8.000003500000002,1,211
74,LINK,3,89,0,2.000001,M.USER.APP.0,8.000004,1,210
48,LINK,6,0,0,2.0000005,M.USER.APP.0,8.000006500000001,1,210
62,LINK,19,6,0,1.0000005,M.USER.APP.0,8.000007,1,204
41,LINK,0,89,0,2.000001,M.USER.APP.0,8.000007,1,205
76,LINK,3,89,0,2.000001,M.USER.APP.0,8.000007,1,206
78,LINK,24,0,0,1.000001,M.USER.APP.0,8.000007,1,207
152,LINK,6,0,0,2.0000005,M.USER.APP.0,8.000007,1,208
161,LINK,13,3,0,2.0000005,M.USER.APP.0,8.000007,1,209
166,LINK,24,0,0,1.000001,M.USER.APP.0,8.000007,1,210
1,LINK,8,22,0,2.0000005,M0_1,8.0005035,1,210
1,LINK,0,4,0,1.0000005,M0_2,8.000504,1,210
14,LINK,89,0,0,2.000001,M0_1,8.000504000000001,1,211
14,LINK,89,0,0,2.000001,M0_2,8.000504000000001,1,212
14,LINK,89,0,0,2.000001,M0_3,8.000504000000001,1,213
14,LINK,89,0,0,2.000001,M0_4,8.000504000000001,1,214
201,LINK,97,3,0,1.000001,M.USER.APP.0,9,1,215
202,LINK,33,6,0,1.000001,M.USER.APP.0,9,1,216
203,LINK,63,24,0,1.000001,M.USER.APP.0,9,1,217
204,LINK,78,9,0,2.0000005,M.USER.APP.0,9,1,218
205,LINK,70,4,0,2.0000005,M.USER.APP.0,9,1,219
206,LINK,63,24,0,1.000001,M.USER.APP.0,9,1,220
207,LINK,52,24,0,2.000001,M.USER.APP.0,9,1,221
208,LINK,2,3,0,2.000001,M.USER.APP.0,9,1,222
209,LINK,64,0,0,2.000001,M.USER.APP.0,9,1,223
210,LINK,42,24,0,2.000001,M.USER.APP.0,9,1,224
211,LINK,95,13,0,1.000001,M.USER.APP.0,9,1,225
212,LINK,74,19,0,1.000001,M.USER.APP.0,9,1,226
213,LINK,66,4,0,1.0000005,M.USER.APP.0,9,1,227
214,LINK,44,26,0,1.0000005,M.USER.APP.0,9,1,228
215,LINK,59,13,0,1.0000005,M.USER.APP.0,9,1,229
216,LINK,68,24,0,1.000001,M.USER.APP.0,9,1,230
217,LINK,45,4,0,1.0000005,M.USER.APP.0,9,1,231
218,LINK,62,35,0,2.000001,M.USER.APP.0,9,1,232
219,LINK,62,35,0,2.000001,M.USER.APP.0,9,1,233
220,LINK,97,3,0,1.000001,M.USER.APP.0,9,1,234
221,LINK,59,13,0,1.0000005,M.USER.APP.0,9,1,235
222,LINK,74,19,0,1.000001,M.USER.APP.0,9,1,236
223,LINK,74,19,0,1.000001,M.USER.APP.0,9,1,237
224,LINK,99,5,0,2.000001,M.USER.APP.0,9,1,238
225,LINK,52,24,0,2.000001,M.USER.APP.0,9,1,239
79,LINK,9,0,0,1.0000005,M.USER.APP.0,9.000002,1,238
80,LINK,4,0,0,1.0000005,M.USER.APP.0,9.000002,1,239
43,LINK,3,89,0,2.000001,M.USER.APP.0,9.0000035,1,239
44,LINK,35,3,0,2.0000005,M.USER.APP.0,9.000004,1,233
50,LINK,24,0,0,1.000001,M.USER.APP.0,9.000004,1,234
83,LINK,3,89,0,2.000001,M.USER.APP.0,9.000004,1,235
84,LINK,0,89,0,2.000001,M.USER.APP.0,9.000004,1,236
85,LINK,24,0,0,1.000001,M.USER.APP.0,9.000004,1,237
99,LINK,5,3,0,1.000001,M.USER.APP.0,9.000004,1,238
96,LINK,13,3,0,2.0000005,M.USER.APP.0,9.000004000000002,1,233
67,LINK,0,89,0,2.000001,M.USER.APP.0,9.000004000000002,1,234
188,LINK,4,0,0,1.0000005,M.USER.APP.0,9.000004000000002,1,235
189,LINK,26,3,0,1.0000005,M.USER.APP.0,9.000004000000002,1,236
192,LINK,4,0,0,1.0000005,M.USER.APP.0,9.000004000000002,1,237
164,LINK,3,89,0,2.000001,M.USER.APP.0,9.000004000000002,1,238
62,LINK,6,0,0,2.0000005,M.USER.APP.0,9.0000075,1,238
